title,address,description,state,token,url
فروش و خریدار کیس گیم رندر و قطعات,در میدان ولیعصر,"۱۰۰,۰۰۰ تومان",کارکرده,gaXslgsx,https://divar.ir/v/فروش و خریدار کیس گیم رندر و قطعات/gaXslgsx
فروش ۶ کامپیوتر با تجهیزات کامل,در شهرک ولیعصر جنوبی,"۵۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaxoXzHc,https://divar.ir/v/فروش ۶ کامپیوتر با تجهیزات کامل/gaxoXzHc
کامپیوتر آل این وان all in one ایسوس asus,در کوثر,"۴۷,۰۰۰,۰۰۰ تومان",در حد نو,gaLVfQeF,https://divar.ir/v/کامپیوتر آل این وان all in one ایسوس asus/gaLVfQeF
سه تا بازی فیزیکی PC (DVD).,دیروز در آبشار تهران (دریاچه),"۵۰۰,۰۰۰ تومان",در حد نو,gaTRtvnU,https://divar.ir/v/سه تا بازی فیزیکی PC (DVD)./gaTRtvnU
آکبند APPLE Mac Mini m2 8-256 اپل مک مینی,در پونک,"۸۵,۰۰۰,۰۰۰ تومان",نو,QayLUdUb,https://divar.ir/v/آکبند APPLE Mac Mini m2 8-256 اپل مک مینی/QayLUdUb
کیس گیمینگ‌‌ pc gaming,در الهیه,"۱۷۰,۰۰۰,۰۰۰ تومان",در حد نو,gauIgk6R,https://divar.ir/v/کیس گیمینگ‌‌ pc gaming/gauIgk6R
فروش کیس گیمینگ حرفه‌ای در حد نو,دیروز در الهیه,"۱۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTR9FrN,https://divar.ir/v/فروش کیس گیمینگ حرفه‌ای در حد نو/gaTR9FrN
فروش خرید خریدار کیس قدیمی مانیتور برد تلویزیون,دیروز در نارمک جنوبی,"۱,۰۰۰,۰۰۰ تومان",کارکرده,gaTJd6ss,https://divar.ir/v/فروش خرید خریدار کیس قدیمی مانیتور برد تلویزیون/gaTJd6ss
کامپیوتر گیمینگ کامل با تمام لوازم,دیروز در اتابک,"۱۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTFt5GH,https://divar.ir/v/کامپیوتر گیمینگ کامل با تمام لوازم/gaTFt5GH
سیستم گیمینگ نسل ۱۲,پریروز در تولید دارو,"۸۲,۰۰۰,۰۰۰ تومان",در حد نو,gaTpciFy,https://divar.ir/v/سیستم گیمینگ نسل ۱۲/gaTpciFy
کیس کامپیوتر,پریروز در شیخ هادی,"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaTlcy51,https://divar.ir/v/کیس کامپیوتر/gaTlcy51
کامپیوتر All in one MSI,پریروز در یوسف‌آباد,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaThcfYj,https://divar.ir/v/کامپیوتر All in one MSI/gaThcfYj
فروش بازی کامپیوتر pc در هارد,در سلسبیل جنوبی,"۱۰۰,۰۰۰ تومان",نو,AZJgJSSD,https://divar.ir/v/فروش بازی کامپیوتر pc در هارد/AZJgJSSD
کیس گیمینگ ۵هسته ای اقتصادی,پریروز در مشیریه,"۲۹,۰۰۰,۰۰۰ تومان",در حد نو,gaTZ8aN7,https://divar.ir/v/کیس گیمینگ ۵هسته ای اقتصادی/gaTZ8aN7
کیس گیمینگ ryzen 7 3700 با گرافیک rx 5700xt,در میدان ولیعصر,"۱۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaT5rNbd,https://divar.ir/v/کیس گیمینگ ryzen 7 3700 با گرافیک rx 5700xt/gaT5rNbd
کامپیوتر اسپیکر معاوضه,پریروز در گرگان,"۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTJsDQm,https://divar.ir/v/کامپیوتر اسپیکر معاوضه/gaTJsDQm
کیس کامپیوتر  pc,پریروز در طیب,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaTFs8mm,https://divar.ir/v/کیس کامپیوتر  pc/gaTFs8mm
وارد کننده زنجیر بیل مکانیکی مدل pc220,در سلیمانی,"۱۰,۰۰۰,۰۰۰ تومان",,gal4qJCS,https://divar.ir/v/وارد کننده زنجیر بیل مکانیکی مدل pc220/gal4qJCS
سیستم گیمینگ اقتصادی با قابلیت اورکلاک ازدم‌قسط,در فلسطین (میدان انقلاب),"۱,۰۰۰,۰۰۰ تومان",نو,gaTF8DHE,https://divar.ir/v/سیستم گیمینگ اقتصادی با قابلیت اورکلاک ازدم‌قسط/gaTF8DHE
کیس کامپیوتر,پریروز در جلیلی,"۳,۸۰۰,۰۰۰ تومان",کارکرده,gaTBcioc,https://divar.ir/v/کیس کامپیوتر/gaTBcioc
مواد اولیه پلاستیک پلیمر ABS PA PE PP PC,در بوستان سرخه حصار,"۶۰,۰۰۰ تومان",نو,QadvkZp6,https://divar.ir/v/مواد اولیه پلاستیک پلیمر ABS PA PE PP PC/QadvkZp6
مک مینی mac mini m4,پریروز در جنت‌آباد شمالی,"۱۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTBsN2g,https://divar.ir/v/مک مینی mac mini m4/gaTBsN2g
all in one ایسوس,پریروز در امام زاده حسن,"۱۵۲,۰۰۰,۰۰۰ تومان",نو,gaT1bzBJ,https://divar.ir/v/all in one ایسوس/gaT1bzBJ
سیستم گیمینگ ارزان ddr4 و 16 گیگ گرافیک‌قسطی,در امیریه,"۱,۰۰۰,۰۰۰ تومان",نو,gaTVL8Vp,https://divar.ir/v/سیستم گیمینگ ارزان ddr4 و 16 گیگ گرافیک‌قسطی/gaTVL8Vp
کیس گیمینگ و رندرینگ i5 14600K و RTX 3080,در فلسطین (میدان انقلاب),"۱۶۹,۰۰۰,۰۰۰ تومان",نو,gaqY3yT-,https://divar.ir/v/کیس گیمینگ و رندرینگ i5 14600K و RTX 3080/gaqY3yT-
کیس گیمینگ و رندرینگ i5 12400 و RTX 3080,در فلسطین (میدان انقلاب),"۱۳۱,۰۰۰,۰۰۰ تومان",نو,gaOUT9uB,https://divar.ir/v/کیس گیمینگ و رندرینگ i5 12400 و RTX 3080/gaOUT9uB
کیس گیمینگ و رندرینگ i5 12400 و RTX 3060ti,در فلسطین (میدان انقلاب),"۱۰۵,۵۰۰,۰۰۰ تومان",نو,gaOcDTVc,https://divar.ir/v/کیس گیمینگ و رندرینگ i5 12400 و RTX 3060ti/gaOcDTVc
مینی پی‌سی Asus PN64-B i7 با رم 32 آکبند,پریروز در امامت,"۱۵۶,۰۰۰,۰۰۰ تومان",نو,gaTZL9F7,https://divar.ir/v/مینی پی‌سی Asus PN64-B i7 با رم 32 آکبند/gaTZL9F7
کامپیوترگیمینگ.رندرطراحی.قاب کیس ب دلخواه شما197,در مرزداران,"۱۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gakQQyjZ,https://divar.ir/v/کامپیوترگیمینگ.رندرطراحی.قاب کیس ب دلخواه شما197/gakQQyjZ
سیستم گیمینگ آخرین نسل (15) گرافیک 5060 ازدم‌قسط,در شیخ هادی,"۱,۰۰۰,۰۰۰ تومان",نو,gaTFrqxE,https://divar.ir/v/سیستم گیمینگ آخرین نسل (15) گرافیک 5060 ازدم‌قسط/gaTFrqxE
سیستم خانگی core i3 با مانیتور ۲۲ LG,پریروز در شهران شمالی,"۲۲,۰۰۰,۰۰۰ تومان",کارکرده,gaTFrR_k,https://divar.ir/v/سیستم خانگی core i3 با مانیتور ۲۲ LG/gaTFrR_k
دیگ زودپز پارس استیل مدل bpc3000,پریروز در سازمان برنامه شمالی,"۳,۵۰۰,۰۰۰ تومان",نو,gaTFLEGU,https://divar.ir/v/دیگ زودپز پارس استیل مدل bpc3000/gaTFLEGU
all in one نسل 10,پریروز در سجاد,"۷۴,۰۰۰,۰۰۰ تومان",در حد نو,gaTBrIMH,https://divar.ir/v/all in one نسل 10/gaTBrIMH
کامپیوتر حرفه ای اقتصادی,پریروز در تهرانپارس غربی,"۵۱,۰۰۰,۰۰۰ تومان",در حد نو,gaT9K2V3,https://divar.ir/v/کامپیوتر حرفه ای اقتصادی/gaT9K2V3
سرور جی ۹ برند hp با ضمانت و گارانتی,پریروز در جردن,"۱۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTx6pKd,https://divar.ir/v/سرور جی ۹ برند hp با ضمانت و گارانتی/gaTx6pKd
مانیتور سامسونگ مدل S20R325B PLUS,پریروز در تجریش,"۵,۶۰۰,۰۰۰ تومان",در حد نو,gaTpa0Jt,https://divar.ir/v/مانیتور سامسونگ مدل S20R325B PLUS/gaTpa0Jt
سیستم اداری برنامه نویسی گیمینگ,پریروز در تهرانپارس شرقی,"۲۷,۰۰۰,۰۰۰ تومان",کارکرده,gaTl69jv,https://divar.ir/v/سیستم اداری برنامه نویسی گیمینگ/gaTl69jv
خرید و فروش سیستم گیمینگ در محل نقد,در افسریه شمالی,"۱۰,۰۰۰ تومان",در حد نو,gauEIZyz,https://divar.ir/v/خرید و فروش سیستم گیمینگ در محل نقد/gauEIZyz
سیستم اداری,پریروز در فردوس,"۵,۹۰۰,۰۰۰ تومان",کارکرده,gaThaRGd,https://divar.ir/v/سیستم اداری/gaThaRGd
دسته بازی بی سیم ECHTPOWER,در سعادت‌آباد,"۳,۲۰۰,۰۰۰ تومان",نو,gaTd64Y3,https://divar.ir/v/دسته بازی بی سیم ECHTPOWER/gaTd64Y3
کامپیوتر خانگی,پریروز در تهرانپارس جنوبی,"۱۶,۸۰۰,۰۰۰ تومان",در حد نو,gaTZqPBd,https://divar.ir/v/کامپیوتر خانگی/gaTZqPBd
ال این وان اپل core i5,در جنت‌آباد شمالی,"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaC9K6Ez,https://divar.ir/v/ال این وان اپل core i5/gaC9K6Ez
فروش مینی کیس hp رم 4 هارد 500 گیگ,در میدان ولیعصر,"۱۴,۵۰۰,۰۰۰ تومان",در حد نو,Qao_4STC,https://divar.ir/v/فروش مینی کیس hp رم 4 هارد 500 گیگ/Qao_4STC
سیستم گیمینگ اقتصادی با 8 گیگ گرافیک مجزا‌اقساطی,در بلوار کشاورز,"۱,۰۰۰,۰۰۰ تومان",نو,gaTR3QMF,https://divar.ir/v/سیستم گیمینگ اقتصادی با 8 گیگ گرافیک مجزا‌اقساطی/gaTR3QMF
کامپیوتر (LG) FLATRON.L1510s نمایشگر,پریروز در باغ خزانه,"۱,۰۰۰ تومان",در حد نو,gaTJqURe,https://divar.ir/v/کامپیوتر (LG) FLATRON.L1510s نمایشگر/gaTJqURe
کامپیوتر سامسونگ  فروش فوری,پریروز در تهرانپارس جنوبی,"۱۱,۰۰۰,۰۰۰ تومان",در حد نو,gaT9Jbve,https://divar.ir/v/کامپیوتر سامسونگ  فروش فوری/gaT9Jbve
کامپیوتر رندر و گیمینگ,پریروز در امیرآباد,"۱۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaT5ZPZ-,https://divar.ir/v/کامپیوتر رندر و گیمینگ/gaT5ZPZ-
آل این وان All in one lenovo لنوو ویندوز,پریروز در بنی‌هاشم,"۶۶,۰۰۰,۰۰۰ تومان",کارکرده,gaT150Yd,https://divar.ir/v/آل این وان All in one lenovo لنوو ویندوز/gaT150Yd
کیس و مانیتور و پرینتر,پریروز در تهران‌ویلا,"۳۰,۰۰۰,۰۰۰ تومان",کارکرده,gaT15VUL,https://divar.ir/v/کیس و مانیتور و پرینتر/gaT15VUL
رم ۸ گیگ ddr3 pc نو با یکسال گارانتی,در میدان ولیعصر,"۱,۹۵۰,۰۰۰ تومان",نو,gavY_cc5,https://divar.ir/v/رم ۸ گیگ ddr3 pc نو با یکسال گارانتی/gavY_cc5
سه عدد کاملا نو مانیتور گیمینگ 27 اینچ,پریروز در دروس,"۱۹,۵۰۰,۰۰۰ تومان",نو,gaTtJA4I,https://divar.ir/v/سه عدد کاملا نو مانیتور گیمینگ 27 اینچ/gaTtJA4I
کیس گیمینگ i9 rtx3060ti aorus full rgb اکواریومی,در شیخ هادی,"۱۸۴,۹۰۰,۰۰۰ تومان",در حد نو,gaTl5029,https://divar.ir/v/کیس گیمینگ i9 rtx3060ti aorus full rgb اکواریومی/gaTl5029
all in one Lenovo TIO 22 کامپیوتر آل این وان لنوو,در میدان ولیعصر,"۲۸,۵۰۰,۰۰۰ تومان",در حد نو,AaJdcGfQ,https://divar.ir/v/all in one Lenovo TIO 22 کامپیوتر آل این وان لنوو/AaJdcGfQ
مک مینی M2 درحد با جعبه پردازندهM2 رم۸ هارد۵۰۰SSD,در جردن,"۶۸,۹۰۰,۰۰۰ تومان",در حد نو,gaI0VoFo,https://divar.ir/v/مک مینی M2 درحد با جعبه پردازندهM2 رم۸ هارد۵۰۰SSD/gaI0VoFo
مجموعه کامل دفتریHP/رم8/هارد500/صفحه20/موس کیبورد,در بلورسازی,"۱۹,۵۰۰,۰۰۰ تومان",در حد نو,Qac5Op98,https://divar.ir/v/مجموعه کامل دفتریHP/رم8/هارد500/صفحه20/موس کیبورد/Qac5Op98
فروش ویژه آل‌این‌وان‌های Dell 7440/7450 - مهلت تست,پریروز در فلسطین (میدان انقلاب),"۳۹,۰۰۰,۰۰۰ تومان",در حد نو,gaTRJ_qX,https://divar.ir/v/فروش ویژه آل‌این‌وان‌های Dell 7440/7450 - مهلت تست/gaTRJ_qX
سیستم خانگی/اداری قدرتمند نسل 7,در سلسبیل جنوبی,"۴۲,۰۰۰,۰۰۰ تومان",در حد نو,ga_0aUH0,https://divar.ir/v/سیستم خانگی/اداری قدرتمند نسل 7/ga_0aUH0
کیس خانگی,پریروز در آهنگ,"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaTJJY7D,https://divar.ir/v/کیس خانگی/gaTJJY7D
کیس گیمینگ نسل ۱۲,پریروز در شهرک ولیعصر شمالی,"۱۷۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTFZpg0,https://divar.ir/v/کیس گیمینگ نسل ۱۲/gaTFZpg0
کیس گیمینگ i7 DDR4 با گرافیک ۸گیگ,در فلسطین (میدان انقلاب),"۵۷,۰۰۰,۰۰۰ تومان",کارکرده,gaTBZ4m9,https://divar.ir/v/کیس گیمینگ i7 DDR4 با گرافیک ۸گیگ/gaTBZ4m9
فروش ۲ عدد کیس با مانیتور و کیبورد,در ونک,"۵۵,۰۰۰,۰۰۰ تومان",کارکرده,gaMpvxxu,https://divar.ir/v/فروش ۲ عدد کیس با مانیتور و کیبورد/gaMpvxxu
کیس طراحی ،رندر، گیم اقسا طی,در میدان ولیعصر,"۲۰۷,۰۰۰,۰۰۰ تومان",نو,AZM_fcWN,https://divar.ir/v/کیس طراحی ،رندر، گیم اقسا طی/AZM_fcWN
گیمینگ آکبند قوی۲۴هسته ای و۶۴ گیگ رم گرافیک ۸,در زیبادشت,"۷۷,۹۰۰,۰۰۰ تومان",در حد نو,gamg60Ep,https://divar.ir/v/گیمینگ آکبند قوی۲۴هسته ای و۶۴ گیگ رم گرافیک ۸/gamg60Ep
کیس کامپیوتر گیمینگ,پریروز در بهارستان,"۷۵,۰۰۰,۰۰۰ تومان",در حد نو,gaT9IuBo,https://divar.ir/v/کیس کامپیوتر گیمینگ/gaT9IuBo
98000x3d+ 4090 24gb + 48gb ram d5سیستم کامل,در فلسطین (میدان انقلاب),"۶۹۵,۰۰۰,۰۰۰ تومان",کارکرده,gaOlltxr,https://divar.ir/v/98000x3d+ 4090 24gb + 48gb ram d5سیستم کامل/gaOlltxr
فروش و مادر برد  خریدار  کیس مانیتور خراب,در زنجان جنوبی,"۵,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,Qa_TC5H6,https://divar.ir/v/فروش و مادر برد  خریدار  کیس مانیتور خراب/Qa_TC5H6
کیس گیمینگ نسل۱۴ ddr5 14100+5700xt,در پونک,"۱۱۸,۰۰۰,۰۰۰ تومان",در حد نو,gaIF6c_x,https://divar.ir/v/کیس گیمینگ نسل۱۴ ddr5 14100+5700xt/gaIF6c_x
کیس گیمینگ / رندر - Gaming Rendering PC,پریروز در حکمت,"۱۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTpYR5U,https://divar.ir/v/کیس گیمینگ / رندر - Gaming Rendering PC/gaTpYR5U
سیستم های کامپیوتری گیم نت آنلاین و آفلاین,در نارمک,"۲۲,۰۰۰,۰۰۰ تومان",در حد نو,gZBvpZQ5,https://divar.ir/v/سیستم های کامپیوتری گیم نت آنلاین و آفلاین/gZBvpZQ5
کیس نسل ششم,پریروز در اقدسیه (شهرری),"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaTl4xEG,https://divar.ir/v/کیس نسل ششم/gaTl4xEG
سه عدد مانیتور دوتا الجی یکی سامسونگ,پریروز در سجاد,"۱,۵۰۰,۰۰۰ تومان",کارکرده,gaTlox_r,https://divar.ir/v/سه عدد مانیتور دوتا الجی یکی سامسونگ/gaTlox_r
فروشنده و خریدار کامپیوتر اداری و خانگی و مینی کیس,پریروز در خانی آباد نو جنوبی,"۱۰۰,۰۰۰ تومان",کارکرده,gaTloQw3,https://divar.ir/v/فروشنده و خریدار کامپیوتر اداری و خانگی و مینی کیس/gaTloQw3
کامپیتور کیس/مانیتور/حسابداری/فروشگاه/طراحی,در باغ خزانه,"۲۲,۰۰۰,۰۰۰ تومان",در حد نو,Qa37SaYu,https://divar.ir/v/کامپیتور کیس/مانیتور/حسابداری/فروشگاه/طراحی/Qa37SaYu
400 g7 minicase,در فلسطین (میدان انقلاب),"۱۰,۰۰۰ تومان",نو,gaThYzC5,https://divar.ir/v/400 g7 minicase/gaThYzC5
فرمان بازی xbox. ps 3/4. pc . euro quantum,پریروز در بهداشت,"۱۱,۰۰۰,۰۰۰ تومان",در حد نو,gaTho_el,https://divar.ir/v/فرمان بازی xbox. ps 3/4. pc . euro quantum/gaTho_el
دو عدد کیس و یک مانیتور,پریروز در قیطریه,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,gaTho_VD,https://divar.ir/v/دو عدد کیس و یک مانیتور/gaTho_VD
کامپیوتر با مانیتور,پریروز در تهرانپارس غربی,"۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaThYIpq,https://divar.ir/v/کامپیوتر با مانیتور/gaThYIpq
تین کلاینت سیمتک thin client simtec g170,پریروز در قیطریه,"۱۰,۰۰۰,۰۰۰ تومان",نو,gaTZYtGU,https://divar.ir/v/تین کلاینت سیمتک thin client simtec g170/gaTZYtGU
کامپیوتر همه کاره MSI AM272P i5,در فلسطین (میدان انقلاب),"۳۴۰,۰۰۰,۰۰۰ تومان",نو,Qa5XNiGJ,https://divar.ir/v/کامپیوتر همه کاره MSI AM272P i5/Qa5XNiGJ
PC workstation و لوازم استودیو سالم و در حد,در حکیمیه,"۲۱۲,۰۰۰,۰۰۰ تومان",در حد نو,gaRZ-qAS,https://divar.ir/v/PC workstation و لوازم استودیو سالم و در حد/gaRZ-qAS
600 g5,در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",نو,gaTtl6qW,https://divar.ir/v/600 g5/gaTtl6qW
آیمک 27 اسلیم آیفایو iMAC 27 slim i5,در فلسطین (میدان انقلاب),"۵۱,۰۰۰,۰۰۰ تومان",کارکرده,gaMlwMls,https://divar.ir/v/آیمک 27 اسلیم آیفایو iMAC 27 slim i5/gaMlwMls
کیس گیمینگ آی ناین نسل11   CASE GAMING i9/GEN11,در فلسطین (میدان انقلاب),"۱۶۲,۰۰۰,۰۰۰ تومان",نو,gaMFxM9Z,https://divar.ir/v/کیس گیمینگ آی ناین نسل11   CASE GAMING i9/GEN11/gaMFxM9Z
سیستم  i3 قیمت 15میلیون,در فلسطین (میدان انقلاب),"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,ga5skmnn,https://divar.ir/v/سیستم  i3 قیمت 15میلیون/ga5skmnn
کامپیوتر,پریروز در سبلان (لشگر),"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTJ4zxI,https://divar.ir/v/کامپیوتر/gaTJ4zxI
دسته بازی کامپیوتری,پریروز در امام زاده عبدالله,"۶۰۰,۰۰۰ تومان",کارکرده,gaT9HI7S,https://divar.ir/v/دسته بازی کامپیوتری/gaT9HI7S
مانیتور های 19 اینچ استوک,در فلسطین (میدان انقلاب),"۳,۲۰۰,۰۰۰ تومان",در حد نو,gaT5nl6H,https://divar.ir/v/مانیتور های 19 اینچ استوک/gaT5nl6H
خریدار.فروشی.کامپیوتر کیس برد قدیمی کل تهران میایم,در سهروردی,"۲۰۰,۰۰۰,۰۰۰ تومان",کارکرده,Qa_v5mHL,https://divar.ir/v/خریدار.فروشی.کامپیوتر کیس برد قدیمی کل تهران میایم/Qa_v5mHL
لب تاب توشیبا سالم وسلامت,در علم و صنعت,"۹,۵۰۰,۰۰۰ تومان",در حد نو,gaAdcWyO,https://divar.ir/v/لب تاب توشیبا سالم وسلامت/gaAdcWyO
مانیتور ایسوس درحدنو,پریروز در زرکش,"۱۸,۰۰۰,۰۰۰ تومان",در حد نو,gaTxH5iI,https://divar.ir/v/مانیتور ایسوس درحدنو/gaTxH5iI
کیس گیمینگ رندرینگ,در میدان ولیعصر,"۷۷,۰۰۰,۰۰۰ تومان",در حد نو,gaXsV3ef,https://divar.ir/v/کیس گیمینگ رندرینگ/gaXsV3ef
مانیتور ال جی ۱۷اینچ,پریروز در آذری,"۱,۰۰۰,۰۰۰ تومان",در حد نو,gaTxnECr,https://divar.ir/v/مانیتور ال جی ۱۷اینچ/gaTxnECr
کیس نسل14گیمینگ رندرینگ با8گیگ گرافیک مجزا SSD M.2,در آرژانتین,"۱۲۸,۵۰۰,۰۰۰ تومان",نو,QabLKdQx,https://divar.ir/v/کیس نسل14گیمینگ رندرینگ با8گیگ گرافیک مجزا SSD M.2/QabLKdQx
سیستم رندرینگ حرفه ای فروش یا معاوضه,پریروز در منیریه,"۲۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTdnRUx,https://divar.ir/v/سیستم رندرینگ حرفه ای فروش یا معاوضه/gaTdnRUx
مینی کیسG3 600 hp نو آکبند,پریروز در خانی آباد نو جنوبی,"۲۴,۵۰۰,۰۰۰ تومان",نو,gaTV3olp,https://divar.ir/v/مینی کیسG3 600 hp نو آکبند/gaTV3olp
مانیتور 20 اینچ استوک معمولی و HDMI,در فلسطین (میدان انقلاب),"۳,۶۰۰,۰۰۰ تومان",در حد نو,gaTRnZhF,https://divar.ir/v/مانیتور 20 اینچ استوک معمولی و HDMI/gaTRnZhF
کامپیوتر,پریروز در گیشا,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaTVX5pb,https://divar.ir/v/کامپیوتر/gaTVX5pb
کیس حرفه‌ای نسل 13,در دهم فروردین,"۱۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaLFJYjG,https://divar.ir/v/کیس حرفه‌ای نسل 13/gaLFJYjG
فروش دسته بازی,پریروز در مخصوص,"۶۰۰,۰۰۰ تومان",نو,gaTV3XQY,https://divar.ir/v/فروش دسته بازی/gaTV3XQY
سیستم مخصوص گیم و بازی سنگین و استریم,پریروز در ابوذر,"۱۰۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTVHRM4,https://divar.ir/v/سیستم مخصوص گیم و بازی سنگین و استریم/gaTVHRM4
رزبری پای 5 رم 8 گیگ,در چهارصد دستگاه,"۳۹,۵۰۰,۰۰۰ تومان",در حد نو,Qam3C8ax,https://divar.ir/v/رزبری پای 5 رم 8 گیگ/Qam3C8ax
کیس گیمینگ i5 13400+3060ti 8Gb vision,در المهدی,"۱۲۸,۰۰۰,۰۰۰ تومان",در حد نو,gaDlmltZ,https://divar.ir/v/کیس گیمینگ i5 13400+3060ti 8Gb vision/gaDlmltZ
کامپیوتر ۲۷ اینچ آل این وان آیمک Apple iMac 27,در قبا,"۳۸,۰۰۰,۰۰۰ تومان",در حد نو,AZjjkVK_,https://divar.ir/v/کامپیوتر ۲۷ اینچ آل این وان آیمک Apple iMac 27/AZjjkVK_
سیستم‌گیمینگ‌حرفه‌ای‌نسل‌14+16GBرم+گرافیک RX7800XT,در فلسطین (میدان انقلاب),"۱۱۹,۳۰۰,۰۰۰ تومان",در حد نو,gaT9Wo_P,https://divar.ir/v/سیستم‌گیمینگ‌حرفه‌ای‌نسل‌14+16GBرم+گرافیک RX7800XT/gaT9Wo_P
کیس اداری اقتصادی,پریروز در فردوس,"۷,۸۵۰,۰۰۰ تومان",کارکرده,gaT1m1Fx,https://divar.ir/v/کیس اداری اقتصادی/gaT1m1Fx
سیستم گیمینگ کامل (قدرتمند),در فدک,"۲۲۲,۰۰۰,۰۰۰ تومان",در حد نو,gaHZeGhZ,https://divar.ir/v/سیستم گیمینگ کامل (قدرتمند)/gaHZeGhZ
سیستم‌کامپیوتر‌نسل‌چهارم‌/اداری/i5/مانیتور22,در آرژانتین,"۲۸,۳۰۰,۰۰۰ تومان",در حد نو,QaxbMr-H,https://divar.ir/v/سیستم‌کامپیوتر‌نسل‌چهارم‌/اداری/i5/مانیتور22/QaxbMr-H
سیستم همه کاره قدرتمندنسل ششم فریم لس /LENOVO,در آرژانتین,"۴۸,۷۰۰,۰۰۰ تومان",نو,QaUWCOh5,https://divar.ir/v/سیستم همه کاره قدرتمندنسل ششم فریم لس /LENOVO/QaUWCOh5
سیستم گیمینک,پریروز در شمیران‌نو,"۲۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTxG5pS,https://divar.ir/v/سیستم گیمینک/gaTxG5pS
مانیتور 22 اینچ استوک,در فلسطین (میدان انقلاب),"۴,۶۰۰,۰۰۰ تومان",در حد نو,gaThW6cQ,https://divar.ir/v/مانیتور 22 اینچ استوک/gaThW6cQ
کاپیوتر کرای ۵ رم ۴ گیگ,در نصرت,"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSJL_Gy,https://divar.ir/v/کاپیوتر کرای ۵ رم ۴ گیگ/gaSJL_Gy
Alienware 3080ti Ryzen 9 32 Gb Ram,در بهار,"۲۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaVocg4h,https://divar.ir/v/Alienware 3080ti Ryzen 9 32 Gb Ram/gaVocg4h
iMac / M1 / 512GB / RAM 16,پریروز در آسمان,"۲۰۲,۰۰۰,۰۰۰ تومان",در حد نو,gaThmUUR,https://divar.ir/v/iMac / M1 / 512GB / RAM 16/gaThmUUR
فوری مانیتور 32 اسمارت سامسونگ,پریروز در نارمک,"۲۴,۲۰۰,۰۰۰ تومان",در حد نو,gaT9l50j,https://divar.ir/v/فوری مانیتور 32 اسمارت سامسونگ/gaT9l50j
سیستم i5 12400/16GB/ssd 980 500GB,پریروز در فلسطین (میدان انقلاب),"۷۴,۰۰۰,۰۰۰ تومان",در حد نو,gaTdWumA,https://divar.ir/v/سیستم i5 12400/16GB/ssd 980 500GB/gaTdWumA
فروش و خریدار کیس ومانیتور قدیمی و خراب,در مدائن,"۵,۰۰۰,۰۰۰ تومان",کارکرده,QaYfNQDh,https://divar.ir/v/فروش و خریدار کیس ومانیتور قدیمی و خراب/QaYfNQDh
کامپیوتر و کیس,پریروز در شهرک طالقانی,"۳۳,۰۰۰,۰۰۰ تومان",در حد نو,gaTdmE9z,https://divar.ir/v/کامپیوتر و کیس/gaTdmE9z
مانیتور ال سی دی سامسونگ کاملا سالم وتمیز,پریروز در مینابی,"۵,۲۰۰,۰۰۰ تومان",در حد نو,gaTZGDHS,https://divar.ir/v/مانیتور ال سی دی سامسونگ کاملا سالم وتمیز/gaTZGDHS
سیستم گیمینگ Core i5 10400 Vega 64 قدرتمند,در صادقیه,"۹۸,۰۰۰,۰۰۰ تومان",در حد نو,gaTRmhmH,https://divar.ir/v/سیستم گیمینگ Core i5 10400 Vega 64 قدرتمند/gaTRmhmH
ایمک ۲۷ اینچ رم 16 CPU i7 به اضافه موس و کیبورد,در تهرانسر شرقی,"۲۹,۵۰۰,۰۰۰ تومان",در حد نو,ga0gBvRr,https://divar.ir/v/ایمک ۲۷ اینچ رم 16 CPU i7 به اضافه موس و کیبورد/ga0gBvRr
