title,address,description,state,token,url
mortal combat 1. ps5,هفتهٔ پیش در فردوسی,"۴,۹۰۰,۰۰۰ تومان",در حد نو,gaE5tzRF,https://divar.ir/v/mortal combat 1. ps5/gaE5tzRF
لوازمSEGAسگا(بازیps2دستهps1ادابتورAVپلی3کابل5تست۴,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,gaX0fnWr,https://divar.ir/v/لوازمSEGAسگا(بازیps2دستهps1ادابتورAVپلی3کابل5تست۴/gaX0fnWr
پی اس پی سونی درحدنو,هفتهٔ پیش در تجریش,"۶,۵۰۰,۰۰۰ تومان",در حد نو,gaEldM8W,https://divar.ir/v/پی اس پی سونی درحدنو/gaEldM8W
Ps4slim 1tb فروش اقساطی با چک,در جمهوری,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,Qaoz4uxe,https://divar.ir/v/Ps4slim 1tb فروش اقساطی با چک/Qaoz4uxe
دسته پلی۱ ۲ ۳ ۴ xbox360لبتاپpcلبتابps1گیمps2استیک,در مسعودیه,"۱,۰۰۰ تومان",نو,QaY_sKpo,https://divar.ir/v/دسته پلی۱ ۲ ۳ ۴ xbox360لبتاپpcلبتابps1گیمps2استیک/QaY_sKpo
پلی استیشن ۴ اسلیم ۱ترا اکانتی ps4 slim 1tb,در دزاشیب,"۳۹,۵۰۰,۰۰۰ تومان",کارکرده,gazgLhK-,https://divar.ir/v/پلی استیشن ۴ اسلیم ۱ترا اکانتی ps4 slim 1tb/gazgLhK-
فول گیم ps4 slim 1tr,در فردوسی,"۴۶,۹۵۰,۰۰۰ تومان",در حد نو,Aa3NavmH,https://divar.ir/v/فول گیم ps4 slim 1tr/Aa3NavmH
نصب بازی ظرفیتی 1 2 3 برای PS5 XBOX 4 پلاس گیم پس,در هروی,"۲,۰۰۰,۰۰۰ تومان",نو,QaHOg-XL,https://divar.ir/v/نصب بازی ظرفیتی 1 2 3 برای PS5 XBOX 4 پلاس گیم پس/QaHOg-XL
ps5 slime 1 tb دیسک خور,هفتهٔ پیش در جیحون,"۹۴,۰۰۰,۰۰۰ تومان",در حد نو,gaE57buJ,https://divar.ir/v/ps5 slime 1 tb دیسک خور/gaE57buJ
وان پلی اتیلن /صنعتی /پرورش ماهی /آبکاری/وان حمام,در مولوی,"۱,۴۰۰,۰۰۰ تومان",نو,gaCwe59V,https://divar.ir/v/وان پلی اتیلن /صنعتی /پرورش ماهی /آبکاری/وان حمام/gaCwe59V
ps4 slim 1tra فول بازی,در نازی‌آباد,"۴۶,۸۰۰,۰۰۰ تومان",در حد نو,ga_Q8OHI,https://divar.ir/v/ps4 slim 1tra فول بازی/ga_Q8OHI
Ps4 slim 1TB 2016B,هفتهٔ پیش در میرداماد,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaEBaAcE,https://divar.ir/v/Ps4 slim 1TB 2016B/gaEBaAcE
ps4 slim 1tra,هفتهٔ پیش در بنی‌هاشم,"۳۹,۰۰۰,۰۰۰ تومان",کارکرده,gaEp5nO2,https://divar.ir/v/ps4 slim 1tra/gaEp5nO2
Ps5 Slim 1T,هفتهٔ پیش در تهرانسر شمالی,"۹۷,۰۰۰,۰۰۰ تومان",در حد نو,gaEdEf4C,https://divar.ir/v/Ps5 Slim 1T/gaEdEf4C
PS4 اسلیم تک دسته اورجینال 1 ترابایت,هفتهٔ پیش در جنت‌آباد شمالی,"۴۷,۰۰۰,۰۰۰ تومان",در حد نو,gaEdz2NZ,https://divar.ir/v/PS4 اسلیم تک دسته اورجینال 1 ترابایت/gaEdz2NZ
ps 4 slim 1 tra,هفتهٔ پیش در شهرک فردوس (حسینی),"۵۱,۰۰۰,۰۰۰ تومان",در حد نو,gaENi5Rs,https://divar.ir/v/ps 4 slim 1 tra/gaENi5Rs
ps5 slim 1tr,هفتهٔ پیش در شهرک شریعتی,"۱۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaERh_N1,https://divar.ir/v/ps5 slim 1tr/gaERh_N1
ترا ‌ps4 slim 1 همراه با دیسک fc24 کیف بازی هنذفری,هفتهٔ پیش در تهرانسر مرکزی,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaEBB5Q8,https://divar.ir/v/ترا ‌ps4 slim 1 همراه با دیسک fc24 کیف بازی هنذفری/gaEBB5Q8
فروش ps4 1t,هفتهٔ پیش در باغ فیض,"۴۲,۰۰۰,۰۰۰ تومان",در حد نو,gaERgP60,https://divar.ir/v/فروش ps4 1t/gaERgP60
ps4 1tr,در شهرآرا,"۳۷,۰۰۰,۰۰۰ تومان",در حد نو,gauM9Tmc,https://divar.ir/v/ps4 1tr/gauM9Tmc
پی اس ویتا psvita اسلیم کپی خور رم ۳۲ گیگ,هفتهٔ پیش در قبا,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaDpnTE0,https://divar.ir/v/پی اس ویتا psvita اسلیم کپی خور رم ۳۲ گیگ/gaDpnTE0
بازی ps4 اساسین ردد 1 و 2 کالاف pes فیفا اسپایدرمن,هفتهٔ پیش در لاله زار,"۱,۰۰۰,۰۰۰ تومان",در حد نو,gaDBfSdT,https://divar.ir/v/بازی ps4 اساسین ردد 1 و 2 کالاف pes فیفا اسپایدرمن/gaDBfSdT
Ps4 slim 1t - پی اس فور ۱ ترابایت,هفتهٔ پیش در شهرک طالقانی,"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,gaD9-5Xy,https://divar.ir/v/Ps4 slim 1t - پی اس فور ۱ ترابایت/gaD9-5Xy
کنسول پلی استیشن 5 اسلیم 1 ترابایت ریجن اروپا,هفتهٔ پیش در جنت‌آباد مرکزی,"۱۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaDlO4zB,https://divar.ir/v/کنسول پلی استیشن 5 اسلیم 1 ترابایت ریجن اروپا/gaDlO4zB
پلی۲فاکتور ضمانت تست آموزش)۴کپیps1بازیps5نصبps3خور,در مسعودیه,"۱,۰۰۰ تومان",نو,Qaev0hKj,https://divar.ir/v/پلی۲فاکتور ضمانت تست آموزش)۴کپیps1بازیps5نصبps3خور/Qaev0hKj
بازی های اورجینال پلی استیشن ۱,در فردوس,"۴۵,۰۰۰ تومان",نو,Qa5iss8s,https://divar.ir/v/بازی های اورجینال پلی استیشن ۱/Qa5iss8s
ps4.slim.1tb.full game,هفتهٔ پیش در ظهیرآباد,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaDptDHc,https://divar.ir/v/ps4.slim.1tb.full game/gaDptDHc
میکرو سگا پلی استیشن یک ps1,هفتهٔ پیش در امامت,"۲,۵۰۰,۰۰۰ تومان",کارکرده,gaDd9uVN,https://divar.ir/v/میکرو سگا پلی استیشن یک ps1/gaDd9uVN
ps slim 1t 2016,هفتهٔ پیش در جنت‌آباد جنوبی,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaDpMtyn,https://divar.ir/v/ps slim 1t 2016/gaDpMtyn
PS4 Slim 1 tra کپی خور,در شهرک ولیعصر جنوبی,"۵۱,۰۰۰,۰۰۰ تومان",در حد نو,ga_ocX_Q,https://divar.ir/v/PS4 Slim 1 tra کپی خور/ga_ocX_Q
ps4 slim 1t,هفتهٔ پیش در هفده شهریور,"۴۲,۰۰۰,۰۰۰ تومان",در حد نو,gaDNcWnu,https://divar.ir/v/ps4 slim 1t/gaDNcWnu
ps4 slim 1t,هفتهٔ پیش در بازار,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaDNcKPT,https://divar.ir/v/ps4 slim 1t/gaDNcKPT
Ps4 slim 1tb,هفتهٔ پیش در دهقان,"۵۱,۸۰۰,۰۰۰ تومان",کارکرده,gaDJMrc6,https://divar.ir/v/Ps4 slim 1tb/gaDJMrc6
PS4کپی خور35 بازی پی اس فور ۱ ترابایت slim اسلیم.,هفتهٔ پیش در باغ فیض,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaDNb4lU,https://divar.ir/v/PS4کپی خور35 بازی پی اس فور ۱ ترابایت slim اسلیم./gaDNb4lU
ps5 slim 1tr standard,در میدان ولیعصر,"۸۵,۰۰۰,۰۰۰ تومان",در حد نو,gaxER1IW,https://divar.ir/v/ps5 slim 1tr standard/gaxER1IW
ps5 اسلیم ۱ ترابایت ریجن اروپا,در مسعودیه,"۱۰۵,۰۰۰,۰۰۰ تومان",در حد نو,ga_AXGwr,https://divar.ir/v/ps5 اسلیم ۱ ترابایت ریجن اروپا/ga_AXGwr
PS4 اسلیم ۱ ترا بایت,هفتهٔ پیش در شهرک شهید باقری,"۵۵,۰۰۰,۰۰۰ تومان",کارکرده,gaDZaIRa,https://divar.ir/v/PS4 اسلیم ۱ ترا بایت/gaDZaIRa
پلی استیشن,هفتهٔ پیش در فلاح,"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaDR6vVo,https://divar.ir/v/پلی استیشن/gaDR6vVo
یوپی اس1کاوا و 2کاوا و3کاواآنلاین کارکرده یو پی اس,در ایرانشهر,"۱,۰۰۰ تومان",در حد نو,QaA3hXlw,https://divar.ir/v/یوپی اس1کاوا و 2کاوا و3کاواآنلاین کارکرده یو پی اس/QaA3hXlw
Ps4 slim 1tb,هفتهٔ پیش در نظام‌آباد,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaD5J8Y8,https://divar.ir/v/Ps4 slim 1tb/gaD5J8Y8
پی اس 1و پی اس 3 و dvd,هفتهٔ پیش در شکیبا,"۱۸,۵۰۰,۰۰۰ تومان",کارکرده,gaDppWck,https://divar.ir/v/پی اس 1و پی اس 3 و dvd/gaDppWck
PS4 slim 1T تمیز در حد,هفتهٔ پیش در گیشا,"۴۰,۰۰۰,۰۰۰ تومان",نو,gaDlZrRh,https://divar.ir/v/PS4 slim 1T تمیز در حد/gaDlZrRh
پلی استیشن ۱,هفتهٔ پیش در افسریه شمالی,"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaDhJz7T,https://divar.ir/v/پلی استیشن ۱/gaDhJz7T
ابنما پلی استر ارتفاع حدودا ۱و نیم,هفتهٔ پیش در یوسف‌آباد,"۳,۰۰۰,۰۰۰ تومان",در حد نو,gaDBJoP-,https://divar.ir/v/ابنما پلی استر ارتفاع حدودا ۱و نیم/gaDBJoP-
ps4 slim 1 tra کپی خور,هفتهٔ پیش در امام زاده عبدالله,"۴۳,۰۰۰,۰۰۰ تومان",در حد نو,gaD9Ykpv,https://divar.ir/v/ps4 slim 1 tra کپی خور/gaD9Ykpv
PS4. فت 1 ترا,هفتهٔ پیش در سازمان آب,"۴۹,۰۰۰,۰۰۰ تومان",در حد نو,gaD54H1f,https://divar.ir/v/PS4. فت 1 ترا/gaD54H1f
ps4 slim 1TB,هفتهٔ پیش در عبدل‌آباد,"۴۳,۰۰۰,۰۰۰ تومان",در حد نو,gaDVYOb3,https://divar.ir/v/ps4 slim 1TB/gaDVYOb3
ps4 pro 1 tra,در شهرک غرب,"۵۰,۹۵۰,۰۰۰ تومان",در حد نو,gaRY30pb,https://divar.ir/v/ps4 pro 1 tra/gaRY30pb
Ps4 slim 1tra,هفتهٔ پیش در والفجر (افسریه),"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaDBIvn6,https://divar.ir/v/Ps4 slim 1tra/gaDBIvn6
پلی۲باضمانت کپی فلش خور)دستهps3پرو۴فورps1فایو۵فتvr,در والفجر (افسریه),"۲,۰۰۰ تومان",نو,QazVpOlj,https://divar.ir/v/پلی۲باضمانت کپی فلش خور)دستهps3پرو۴فورps1فایو۵فتvr/QazVpOlj
پلی۲)گیم۳استیک۱پرو۵فایو22فور15سگاmدستهpro۶نتfat4تو,در مسعودیه,"۱,۰۰۰ تومان",نو,QavcOP3R,https://divar.ir/v/پلی۲)گیم۳استیک۱پرو۵فایو22فور15سگاmدستهpro۶نتfat4تو/QavcOP3R
سگا)گیم۲استیکm15یکm22پلیQ10فور۵اندرویدps1باکس3pro4,در والفجر (افسریه),"۱۰,۰۰۰ تومان",نو,Qa5EJMWj,https://divar.ir/v/سگا)گیم۲استیکm15یکm22پلیQ10فور۵اندرویدps1باکس3pro4/Qa5EJMWj
پلیONEیکps1اندرویدQ10باکس۵گیم۳استیکps2تایمmax۴ایکس,در مسگرآباد,"۱۰,۰۰۰ تومان",نو,QaELlX4r,https://divar.ir/v/پلیONEیکps1اندرویدQ10باکس۵گیم۳استیکps2تایمmax۴ایکس/QaELlX4r
پلی یک)فور۴فایو۵دستهCDنصبoneبازیproگیمps2استیکps1,در والفجر (افسریه),"۱۰,۰۰۰ تومان",نو,QazXrhZN,https://divar.ir/v/پلی یک)فور۴فایو۵دستهCDنصبoneبازیproگیمps2استیکps1/QazXrhZN
ps4 slim 1tb دو‌دسته,هفتهٔ پیش در استخر,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaDxWCfL,https://divar.ir/v/ps4 slim 1tb دو‌دسته/gaDxWCfL
1KVA/2KVA/3KVA هایک ویژن UPS / یو پی اس,در فردوسی,"۷,۲۰۰,۰۰۰ تومان",نو,gaDh2nps,https://divar.ir/v/1KVA/2KVA/3KVA هایک ویژن UPS / یو پی اس/gaDh2nps
یوپی اس 1کاوا انلاین سینوسیups یو پی اس,در ایرانشهر,"۹,۰۰۰,۰۰۰ تومان",در حد نو,Qa4D2e3m,https://divar.ir/v/یوپی اس 1کاوا انلاین سینوسیups یو پی اس/Qa4D2e3m
دسته ps3 و‌ps4 با ایکس باکس وان و۳۶۰ سیدی ps4,در نارمک,"۲,۸۰۰,۰۰۰ تومان",در حد نو,gapUcJn7,https://divar.ir/v/دسته ps3 و‌ps4 با ایکس باکس وان و۳۶۰ سیدی ps4/gapUcJn7
بازی کارکرده ps4  ps5 اویل ویتین 1,هفتهٔ پیش در  امام زاده قاسم (نیاوران),"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaDlQYpE,https://divar.ir/v/بازی کارکرده ps4  ps5 اویل ویتین 1/gaDlQYpE
پلیoneیک)فور4گیمps2فتm15خورm22کپیQ10استیکps3پروps1,در والفجر (افسریه),"۱۰,۰۰۰ تومان",نو,Aa_jzWQy,https://divar.ir/v/پلیoneیک)فور4گیمps2فتm15خورm22کپیQ10استیکps3پروps1/Aa_jzWQy
Ps1,هفتهٔ پیش در گلچین,"۲,۲۰۰,۰۰۰ تومان",نو,gaC5t6jt,https://divar.ir/v/Ps1/gaC5t6jt
ps۴ اسلیم ۱ ترابایت دو دسته اورجینال در حد نو,هفتهٔ پیش در شهران شمالی,"۴۹,۰۰۰,۰۰۰ تومان",در حد نو,gaC9rNgH,https://divar.ir/v/ps۴ اسلیم ۱ ترابایت دو دسته اورجینال در حد نو/gaC9rNgH
دستگاه پلستیشن ۱ سالم,هفتهٔ پیش در مشیریه,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaC9rBKl,https://divar.ir/v/دستگاه پلستیشن ۱ سالم/gaC9rBKl
پلی استیشن 5 اسلیم ۱ترا بابت,هفتهٔ پیش در شهرک غرب,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaCBb6oH,https://divar.ir/v/پلی استیشن 5 اسلیم ۱ترا بابت/gaCBb6oH
معدن پلی2فلشUSBخور)فور۴کپیps1گیمps3استیک۵دستهproفت,در مسگرآباد,"۱,۰۰۰ تومان",نو,gadwKCYg,https://divar.ir/v/معدن پلی2فلشUSBخور)فور۴کپیps1گیمps3استیک۵دستهproفت/gadwKCYg
ps4 کپی خور 1tb دو دسته + نصب بازی رایگان انتخابی,هفتهٔ پیش در تختی,"۵۵,۰۰۰,۰۰۰ تومان",در حد نو,gaCJqc7A,https://divar.ir/v/ps4 کپی خور 1tb دو دسته + نصب بازی رایگان انتخابی/gaCJqc7A
PS4 SLIM 1T انلاین اکانتی  2 دسته ارجینال,هفتهٔ پیش در گلستان (شهرک راه آهن),"۶۰,۰۰۰,۰۰۰ تومان",نو,gaCJaMbR,https://divar.ir/v/PS4 SLIM 1T انلاین اکانتی  2 دسته ارجینال/gaCJaMbR
ps 4 slim 1t,هفتهٔ پیش در ونک,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaCJKENd,https://divar.ir/v/ps 4 slim 1t/gaCJKENd
PS5 slim 2116 1tb کپی خور,هفتهٔ پیش در وردآورد,"۱۱۰,۰۰۰,۰۰۰ تومان",نو,gaCBaNMT,https://divar.ir/v/PS5 slim 2116 1tb کپی خور/gaCBaNMT
بازی xbox one s,هفتهٔ پیش در هفت حوض,"۱,۲۰۰,۰۰۰ تومان",در حد نو,gaC1ZaP0,https://divar.ir/v/بازی xbox one s/gaC1ZaP0
وان پلاستیکی (پلی اتیلن)بسیار ضخیم ومقاوم,هفتهٔ پیش در شهرک آزمایش,"۴,۸۰۰,۰۰۰ تومان",در حد نو,gaCpowke,https://divar.ir/v/وان پلاستیکی (پلی اتیلن)بسیار ضخیم ومقاوم/gaCpowke
psp دستگاه بازی,هفتهٔ پیش در کیانشهر,"۵,۰۰۰,۰۰۰ تومان",کارکرده,gaCVZLzA,https://divar.ir/v/psp دستگاه بازی/gaCVZLzA
سی دی بازی آرشیوی و کلکسیونی ps1 پلی اشتیشن ۱,در دبستان,"۸۰۰,۰۰۰ تومان",در حد نو,ga1UjUUw,https://divar.ir/v/سی دی بازی آرشیوی و کلکسیونی ps1 پلی اشتیشن ۱/ga1UjUUw
ply4 fat1216 1tra کپی خور ۴دسته اصلی,هفتهٔ پیش در خواجه نظام الملک,"۵۵,۰۰۰,۰۰۰ تومان",در حد نو,gaCx48WP,https://divar.ir/v/ply4 fat1216 1tra کپی خور ۴دسته اصلی/gaCx48WP
the last of us part1,هفتهٔ پیش در عباسی,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaCdI5Rm,https://divar.ir/v/the last of us part1/gaCdI5Rm
ps1,هفتهٔ پیش در دستغیب,"۲,۵۰۰,۰۰۰ تومان",در حد نو,gaCBoR_V,https://divar.ir/v/ps1/gaCBoR_V
ps4 slim 1 terabyte / پی اس فور اسلیم یک ترا,هفتهٔ پیش در نیلوفر,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaCVX7oh,https://divar.ir/v/ps4 slim 1 terabyte / پی اس فور اسلیم یک ترا/gaCVX7oh
دسته پی ای 1,هفتهٔ پیش در نیروی هوایی (پیروزی),"۳۰۰,۰۰۰ تومان",کارکرده,gaCJ3Z6V,https://divar.ir/v/دسته پی ای 1/gaCJ3Z6V
Ps4 slim 1t,هفتهٔ پیش در آهنگ,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaC529c_,https://divar.ir/v/Ps4 slim 1t/gaC529c_
معدن پلی۲فلش کپی خور فول بازی4فورps1نصبps3دسته۵pro,در افسریه جنوبی,"۱,۰۰۰ تومان",نو,Qafz9gOy,https://divar.ir/v/معدن پلی۲فلش کپی خور فول بازی4فورps1نصبps3دسته۵pro/Qafz9gOy
یو پی اس مخصوص آسانسور ups آسانسوری در حد نو1.5kva,هفتهٔ پیش در بهار,"۱۰,۹۰۰,۰۰۰ تومان",در حد نو,gaCdWsxc,https://divar.ir/v/یو پی اس مخصوص آسانسور ups آسانسوری در حد نو1.5kva/gaCdWsxc
دیسک mortal kombat 1 برای PS5,هفتهٔ پیش در شهرک چیتگر,"۴,۳۰۰,۰۰۰ تومان",در حد نو,gaCZG3qa,https://divar.ir/v/دیسک mortal kombat 1 برای PS5/gaCZG3qa
پلی استیشن ۴ طلایی ۱ ترابایت,هفتهٔ پیش در گلستان (شهرک راه آهن),"۵۹,۰۰۰,۰۰۰ تومان",در حد نو,gaChlN8y,https://divar.ir/v/پلی استیشن ۴ طلایی ۱ ترابایت/gaChlN8y
PS5 Slim 1TB Disc آکبند,در جنت‌آباد جنوبی,"۱۰۲,۰۰۰,۰۰۰ تومان",نو,gazAJmwe,https://divar.ir/v/PS5 Slim 1TB Disc آکبند/gazAJmwe
ps4 slim  1ترابایت,هفتهٔ پیش در تاکسیرانی,"۵۶,۰۰۰,۰۰۰ تومان",کارکرده,gaCh0Drh,https://divar.ir/v/ps4 slim  1ترابایت/gaCh0Drh
دسته پلی4فورps2 ps1 ps3سگاXBOX360گیمپدPCگیمپدoneیک,در مسعودیه,"۹۹,۰۰۰ تومان",نو,gaCxTSy3,https://divar.ir/v/دسته پلی4فورps2 ps1 ps3سگاXBOX360گیمپدPCگیمپدoneیک/gaCxTSy3
پلیPS2)فور۵پروps3فایو4نصبps1بازیvrفتCDسیدیGTAدیسک6,در مسعودیه,"۱۰,۰۰۰ تومان",نو,Qa3P0Uil,https://divar.ir/v/پلیPS2)فور۵پروps3فایو4نصبps1بازیvrفتCDسیدیGTAدیسک6/Qa3P0Uil
PS5 FAT DRIVE 1 TRA,در ابوذر,"۷۲,۰۰۰,۰۰۰ تومان",در حد نو,gam0-BfQ,https://divar.ir/v/PS5 FAT DRIVE 1 TRA/gam0-BfQ
ps4 slim 1tra,هفتهٔ پیش در شهرک ولیعصر شمالی,"۴۶,۰۰۰,۰۰۰ تومان",در حد نو,gaCtza30,https://divar.ir/v/ps4 slim 1tra/gaCtza30
پلی‌استیشن 4 فت1ترابایت،2 دسته،استند و پایه شارژ,در میرداماد,"۳۹,۰۰۰,۰۰۰ تومان",در حد نو,gao0VCP_,https://divar.ir/v/پلی‌استیشن 4 فت1ترابایت،2 دسته،استند و پایه شارژ/gao0VCP_
مموری ذخیره فلشUSBبازی پلیPS1 PS2)حافظهCDنصبONEتو,در خاوران,"۱,۰۰۰ تومان",نو,gaCpTKBl,https://divar.ir/v/مموری ذخیره فلشUSBبازی پلیPS1 PS2)حافظهCDنصبONEتو/gaCpTKBl
Ps5 slim1t disc,هفتهٔ پیش در نارمک,"۱۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaChT814,https://divar.ir/v/Ps5 slim1t disc/gaChT814
دستگاه پلی استیشن,هفتهٔ پیش در شهادت,"۱,۲۰۰,۰۰۰ تومان",در حد نو,gaChjKG0,https://divar.ir/v/دستگاه پلی استیشن/gaChjKG0
انواع سی دی بازیPS1 PS2دیسکCDدستهONEیکTWOنصب۴سیدی۵,در خاوران,"۱,۰۰۰ تومان",نو,gaCxQonP,https://divar.ir/v/انواع سی دی بازیPS1 PS2دیسکCDدستهONEیکTWOنصب۴سیدی۵/gaCxQonP
نصب بازیXbox play station ایکس باکس اس وان PS4 ps5,در نارمک,"۴۰۰,۰۰۰ تومان",کارکرده,galsEf20,https://divar.ir/v/نصب بازیXbox play station ایکس باکس اس وان PS4 ps5/galsEf20
پلی استیشن ۴ فت ۱ ترا,در اکباتان,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaygqu31,https://divar.ir/v/پلی استیشن ۴ فت ۱ ترا/gaygqu31
یو پی اس ۱ تا ۱۰ کاوا upsکارکرده با گارانتی,در نارمک,"۱,۰۰۰,۰۰۰ تومان",در حد نو,gaGI86CC,https://divar.ir/v/یو پی اس ۱ تا ۱۰ کاوا upsکارکرده با گارانتی/gaGI86CC
الیاف بتن/روان کننده بتن/ماله پروانه/پلی پروپیلنpp,در دروس,"۱۱۰,۰۰۰ تومان",نو,gacEGguA,https://divar.ir/v/الیاف بتن/روان کننده بتن/ماله پروانه/پلی پروپیلنpp/gacEGguA
ps4کپی خور 1ترابایت,در فردوسی,"۴۱,۹۵۰,۰۰۰ تومان",در حد نو,QaJCp71Z,https://divar.ir/v/ps4کپی خور 1ترابایت/QaJCp71Z
قطره چکان درجه ۱ پلی اتیلن در سایزهای مختلف,در بازار,"۱,۰۰۰ تومان",نو,Qa4HF_tB,https://divar.ir/v/قطره چکان درجه ۱ پلی اتیلن در سایزهای مختلف/Qa4HF_tB
پی اس۴ اسلیم ۱ترابایت کپی خور(همراه با ۳۰۰عدد بازی,در امام خمینی,"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,gaC1xrvr,https://divar.ir/v/پی اس۴ اسلیم ۱ترابایت کپی خور(همراه با ۳۰۰عدد بازی/gaC1xrvr
ps4 slim 1tra,هفتهٔ پیش در دهقان,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaCphrmm,https://divar.ir/v/ps4 slim 1tra/gaCphrmm
یو پی اس ۱ کاوا آنلاین کِی استار,در بهارستان,"۴۵,۰۰۰,۰۰۰ تومان",نو,Qa0T-Bwa,https://divar.ir/v/یو پی اس ۱ کاوا آنلاین کِی استار/Qa0T-Bwa
یو پی‌ اس ۱.۵ کاوا آسانسوری,در بهارستان,"۱۴,۰۰۰,۰۰۰ تومان",نو,QaojJLEv,https://divar.ir/v/یو پی‌ اس ۱.۵ کاوا آسانسوری/QaojJLEv
یو پی اس ۱ کاوا آنلاین نویکس,در بهارستان,"۳۵,۰۰۰,۰۰۰ تومان",نو,QayyfGzT,https://divar.ir/v/یو پی اس ۱ کاوا آنلاین نویکس/QayyfGzT
پلی استیشن 1 (اسلیم),در تهرانپارس غربی,"۶,۰۰۰,۰۰۰ تومان",در حد نو,ga5MRMU7,https://divar.ir/v/پلی استیشن 1 (اسلیم)/ga5MRMU7
PS5 اسلیم دیسک خور ۱ ترابایت,هفتهٔ پیش در دریا,"۱۰۹,۵۰۰,۰۰۰ تومان",در حد نو,gaCVgl04,https://divar.ir/v/PS5 اسلیم دیسک خور ۱ ترابایت/gaCVgl04
دستگاه بازی ps4 پرو 1ترابایت 4k کپی‌خور,هفتهٔ پیش در تهرانسر مرکزی,"۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaB1K-Vi,https://divar.ir/v/دستگاه بازی ps4 پرو 1ترابایت 4k کپی‌خور/gaB1K-Vi
Playstation 4pro 1TB,هفتهٔ پیش در جی,"۷۵,۰۰۰,۰۰۰ تومان",کارکرده,gaBxIBp3,https://divar.ir/v/Playstation 4pro 1TB/gaBxIBp3
سونی یک,هفتهٔ پیش در شهرک ابوذر,"۱,۵۰۰,۰۰۰ تومان",در حد نو,gaBN3Ggx,https://divar.ir/v/سونی یک/gaBN3Ggx
Playstation 4 slim 1Tb limited edition stock,هفتهٔ پیش در اقدسیه,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaB1283X,https://divar.ir/v/Playstation 4 slim 1Tb limited edition stock/gaB1283X
ps 1 دستگاه,هفتهٔ پیش در طیب,"۳,۲۰۰,۰۰۰ تومان",کارکرده,gaBxG6Ki,https://divar.ir/v/ps 1 دستگاه/gaBxG6Ki
1 عدد پلی ژل 1 عدد بیلدر ژل,هفتهٔ پیش در آذری,"۱,۰۰۰,۰۰۰ تومان",نو,gaBtWT2Q,https://divar.ir/v/1 عدد پلی ژل 1 عدد بیلدر ژل/gaBtWT2Q
ps4 fat 1TB,هفتهٔ پیش در جوادیه تهرانپارس,"۳۸,۰۰۰,۰۰۰ تومان",کارکرده,gaBJWNx0,https://divar.ir/v/ps4 fat 1TB/gaBJWNx0
ایکس باکس وان اس سالم,هفتهٔ پیش در تهرانسر مرکزی,"۳۱,۰۰۰,۰۰۰ تومان",در حد نو,gaBVFmxQ,https://divar.ir/v/ایکس باکس وان اس سالم/gaBVFmxQ
پی اس فایو اسلیم دیسک خور ۱ ترا,هفتهٔ پیش در پونک,"۹۵,۰۰۰,۰۰۰ تومان",نو,gaBNFiur,https://divar.ir/v/پی اس فایو اسلیم دیسک خور ۱ ترا/gaBNFiur
پلی۲کپی خور(فروشگاه)فور۴فایو۵نصبps1دستهproبازیps3,در مسعودیه,"۱,۰۰۰ تومان",نو,gaBtkfX4,https://divar.ir/v/پلی۲کپی خور(فروشگاه)فور۴فایو۵نصبps1دستهproبازیps3/gaBtkfX4
پلی لیستشن ۱,هفتهٔ پیش در تاکسیرانی,"۳,۰۰۰,۰۰۰ تومان",در حد نو,gaBpUXVT,https://divar.ir/v/پلی لیستشن ۱/gaBpUXVT
