title,address,description,state,token,url
انواع گوشیهای آیفون ۱۵مکس ۱۵پرو ۱۵و ۱۶مکس ۱۶پرو ۱۶,در استاد معین,"۱۳۹,۰۰۰,۰۰۰ تومان",در حد نو,QacPyN3b,https://divar.ir/v/انواع گوشیهای آیفون ۱۵مکس ۱۵پرو ۱۵و ۱۶مکس ۱۶پرو ۱۶/QacPyN3b
11 normal,در سیمای ایران,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaQhN7ay,https://divar.ir/v/11 normal/gaQhN7ay
Iphone 11 normal za 128,دقایقی پیش در امام زاده عبدالله,"۵۱,۰۰۰,۰۰۰ تومان",در حد نو,gaQx-F6k,https://divar.ir/v/Iphone 11 normal za 128/gaQx-F6k
آیفون 11 128 دو سیم زیر قیمت,یک ربع پیش در شهید رجایی,"۴۷,۵۰۰,۰۰۰ تومان",در حد نو,gaQpehMs,https://divar.ir/v/آیفون 11 128 دو سیم زیر قیمت/gaQpehMs
iPhone 11 نرمال,یک ربع پیش در زهتابی,"۳۷,۵۰۰,۰۰۰ تومان",در حد نو,gaQleUqE,https://divar.ir/v/iPhone 11 نرمال/gaQleUqE
iPhone 11 pro max,یک ربع پیش در میرداماد,"۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaQhetCZ,https://divar.ir/v/iPhone 11 pro max/gaQhetCZ
ایفون ۱۱ پرو بدون ریجستر,نیم ساعت پیش در مولوی,"۳۳,۰۰۰,۰۰۰ تومان",نو,gaQZe5K4,https://divar.ir/v/ایفون ۱۱ پرو بدون ریجستر/gaQZe5K4
آیفون 11 نرمال اقساط بدون چک,در هروی,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,AamrCx5v,https://divar.ir/v/آیفون 11 نرمال اقساط بدون چک/AamrCx5v
ایفون ۱۱ پرومکس ۲۵۶ رزگلد ۲ سیم کارت فعال,نیم ساعت پیش در زنجان جنوبی,"۴۹,۵۵۰,۰۰۰ تومان",در حد نو,gaQR-9p8,https://divar.ir/v/ایفون ۱۱ پرومکس ۲۵۶ رزگلد ۲ سیم کارت فعال/gaQR-9p8
اپل iPhone 11 نرمال از خارج آوردم ریجستر شده,۱ ساعت پیش در فردوس,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaQBeP4G,https://divar.ir/v/اپل iPhone 11 نرمال از خارج آوردم ریجستر شده/gaQBeP4G
ایفون 11 بدونه ریجستر با کارتون,در قصر فیروزه ۲,"۲۹,۵۰۰,۰۰۰ تومان",کارکرده,gaJlnf_W,https://divar.ir/v/ایفون 11 بدونه ریجستر با کارتون/gaJlnf_W
۱۱ نرمال,در سیمای ایران,"۱۵,۰۰۰,۰۰۰ تومان",نو,QaPSBE8M,https://divar.ir/v/۱۱ نرمال/QaPSBE8M
ایفون ۱۱ پرو اقساطی بدون نیاز به چک و ضامن,در شهرک غرب,"۱۸,۰۰۰,۰۰۰ تومان",نو,gaQl9zIJ,https://divar.ir/v/ایفون ۱۱ پرو اقساطی بدون نیاز به چک و ضامن/gaQl9zIJ
آیفون ۱۱ نرمال اقساط ویژه,در هروی,"۱۳,۰۰۰,۰۰۰ تومان",نو,gaMROvfo,https://divar.ir/v/آیفون ۱۱ نرمال اقساط ویژه/gaMROvfo
آیفون ۱۱ حافظه ۱۲۸ گیگابایت,در سیمای ایران,"۱۹,۰۰۰,۰۰۰ تومان",در حد نو,gaQVtpWE,https://divar.ir/v/آیفون ۱۱ حافظه ۱۲۸ گیگابایت/gaQVtpWE
۱۱نرمال اقساطی,در سیمای ایران,"۱۸,۰۰۰,۰۰۰ تومان",نو,gaOB1UVb,https://divar.ir/v/۱۱نرمال اقساطی/gaOB1UVb
۱۱ مکس ۲۵۶,در سیمای ایران,"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaeM-vq6,https://divar.ir/v/۱۱ مکس ۲۵۶/gaeM-vq6
آیفون ۱۱ پرو اقساطی,در شهرک پردیسان,"۱۶,۰۰۰,۰۰۰ تومان",در حد نو,Qak7Ztqq,https://divar.ir/v/آیفون ۱۱ پرو اقساطی/Qak7Ztqq
ایفون ۱۱ پرو,۲ ساعت پیش در تهرانپارس شرقی,"۴۱,۰۰۰,۰۰۰ تومان",کارکرده,gaQ1MxnJ,https://divar.ir/v/ایفون ۱۱ پرو/gaQ1MxnJ
آیفون 11 Pro Max اقساطی,در سیمای ایران,"۱۶,۰۰۰,۰۰۰ تومان",کارکرده,gauwdmD7,https://divar.ir/v/آیفون 11 Pro Max اقساطی/gauwdmD7
ایفون 11پرومکس سری M,۲ ساعت پیش در پردیسان,"۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaQpMzEm,https://divar.ir/v/ایفون 11پرومکس سری M/gaQpMzEm
ایفون ۱۱ نرمال دو سیم,۲ ساعت پیش در ستارخان,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaQp8gyI,https://divar.ir/v/ایفون ۱۱ نرمال دو سیم/gaQp8gyI
آیفون ۱۱,۳ ساعت پیش در خواجه نظام الملک,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaQZsbk9,https://divar.ir/v/آیفون ۱۱/gaQZsbk9
ایفون ۱۱ نرمال,۳ ساعت پیش در منیریه,"۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaQ9rTWp,https://divar.ir/v/ایفون ۱۱ نرمال/gaQ9rTWp
آیفون ۱۱ نرمال ۱۲۸ گیگ,در شهرک پردیسان,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,QaUKClU_,https://divar.ir/v/آیفون ۱۱ نرمال ۱۲۸ گیگ/QaUKClU_
